,FN,FP,TN,TP,t,ts
598,5242,4418,43432,15918,10.333333333333334,7442
599,4944,4330,44520,15216,10.666666666666666,7442
600,4888,4172,45498,14452,11.0,7442
601,4761,3922,46788,13539,11.333333333333336,7442
602,4076,3428,48522,12984,11.666666666666664,7442
603,3675,3196,49774,12365,12.0,7442
604,3414,2785,51355,11456,12.333333333333336,7442
605,3301,2612,52768,10329,12.666666666666664,7442
606,3402,2750,53430,9428,13.0,7442
607,2960,2453,54707,8890,13.333333333333336,7442
608,3030,2395,55175,8410,13.666666666666664,7442
609,3048,2539,56391,7032,14.333333333333336,7442
610,3020,2523,57257,6210,14.666666666666664,7442
611,2896,2212,58088,5814,15.0,7442
612,2750,2474,58416,5370,15.666666666666664,7442
613,2593,2308,59222,4887,17.333333333333332,7442
614,2575,2127,60133,4175,20.0,7442
615,2280,2016,60914,3800,22.66666666666667,7442
616,2075,1793,61787,3355,23.66666666666667,7442
617,1760,1523,62717,3010,25.66666666666667,7442
618,1442,1267,63653,2648,27.66666666666667,7442
619,951,889,64771,2399,31.33333333333333,7442
620,542,486,65894,2088,34.333333333333336,7442
621,307,267,66693,1743,38.66666666666666,7442
622,222,121,67539,1128,46.0,7442
623,120,116,68244,530,53.0,7442
624,798,703,497,67012,2.333333333333333,8062
625,2411,1879,1421,63299,2.6666666666666665,8062
626,4919,4182,3358,56551,3.0,8062
627,8591,6997,6103,47319,3.333333333333333,8062
628,10917,9256,8384,40453,3.6666666666666665,8062
629,12504,10714,10066,35726,4.0,8062
630,13637,11671,11029,32673,4.333333333333333,8062
631,14593,12380,11810,30227,4.666666666666667,8062
632,14875,12706,12364,29065,5.0,8062
633,14816,12788,12512,28894,5.333333333333333,8062
634,14616,12387,14143,27864,6.333333333333332,8062
635,14157,12004,15666,27183,6.666666666666668,8062
636,13133,11270,18290,26317,7.0,8062
637,12333,10556,20734,25387,7.333333333333332,8062
638,11467,9829,23441,24273,7.666666666666668,8062
639,10755,9034,25806,23415,8.0,8062
640,9876,8405,28415,22314,8.333333333333334,8062
641,8866,7788,31032,21324,8.666666666666666,8062
642,7542,6491,35339,19638,9.0,8062
643,6917,5977,37273,18843,9.333333333333334,8062
644,6000,5078,40342,17590,9.666666666666666,8062
645,5523,4693,41897,16897,10.0,8062
646,5272,4549,43301,15888,10.333333333333334,8062
647,5006,4212,44638,15154,10.666666666666666,8062
648,4856,4036,45634,14484,11.0,8062
649,4824,4060,46650,13476,11.333333333333336,8062
650,4214,3424,48526,12846,11.666666666666664,8062
651,3668,3168,49802,12372,12.0,8062
652,3345,2882,51258,11525,12.333333333333336,8062
653,3372,2632,52748,10258,12.666666666666664,8062
654,3355,2711,53459,9485,13.0,8062
655,3162,2417,54743,8688,13.333333333333336,8062
656,3029,2529,55041,8411,13.666666666666664,8062
657,3080,2404,56526,7000,14.333333333333336,8062
658,3024,2486,57294,6206,14.666666666666664,8062
659,2921,2398,57902,5789,15.0,8062
660,2782,2485,58405,5338,15.666666666666664,8062
661,2646,2253,59277,4834,17.333333333333332,8062
662,2562,2253,60007,4188,20.0,8062
663,2346,2057,60873,3734,22.66666666666667,8062
664,2090,1769,61811,3340,23.66666666666667,8062
665,1805,1568,62672,2965,25.66666666666667,8062
666,1444,1257,63663,2646,27.66666666666667,8062
667,938,825,64835,2412,31.33333333333333,8062
668,529,509,65871,2101,34.333333333333336,8062
669,291,253,66707,1759,38.66666666666666,8062
670,209,96,67564,1141,46.0,8062
671,109,123,68237,541,53.0,8062
672,802,712,488,67008,2.333333333333333,8682
673,2339,1896,1394,63381,2.6666666666666665,8682
674,5112,4103,3437,56358,3.0,8682
675,8600,7035,6065,47310,3.333333333333333,8682
676,11127,9283,8357,40243,3.6666666666666665,8682
677,12768,10734,10046,35462,4.0,8682
678,13673,11714,10986,32637,4.333333333333333,8682
679,14658,12294,11896,30162,4.666666666666667,8682
680,15224,12533,12537,28716,5.0,8682
681,15098,12660,12640,28612,5.333333333333333,8682
682,14604,12182,14348,27876,6.333333333333332,8682
683,14181,12169,15501,27159,6.666666666666668,8682
684,13366,11205,18355,26084,7.0,8682
685,12443,10577,20713,25277,7.333333333333332,8682
686,11726,9817,23453,24014,7.666666666666668,8682
687,10704,9345,25495,23466,8.0,8682
688,9969,8466,28354,22221,8.333333333333334,8682
689,8939,7827,30993,21251,8.666666666666666,8682
690,7647,6330,35500,19533,9.0,8682
691,6887,5932,37318,18873,9.333333333333334,8682
692,5885,5221,40199,17705,9.666666666666666,8682
693,5527,4877,41713,16893,10.0,8682
694,5293,4428,43422,15867,10.333333333333334,8682
695,5136,4363,44487,15024,10.666666666666666,8682
696,4950,4223,45447,14390,11.0,8682
697,4636,4027,46683,13664,11.333333333333336,8682
698,4138,3364,48586,12922,11.666666666666664,8682
699,3661,3140,49830,12379,12.0,8682
700,3431,2874,51266,11439,12.333333333333336,8682
701,3221,2564,52816,10409,12.666666666666664,8682
702,3426,2664,53516,9404,13.0,8682
703,2968,2519,54641,8882,13.333333333333336,8682
704,3069,2457,55113,8371,13.666666666666664,8682
705,3028,2439,56491,7052,14.333333333333336,8682
706,2987,2504,57276,6243,14.666666666666664,8682
707,3026,2302,57998,5684,15.0,8682
708,2800,2522,58368,5320,15.666666666666664,8682
709,2646,2291,59239,4834,17.333333333333332,8682
710,2628,2222,60038,4122,20.0,8682
711,2343,2048,60882,3737,22.66666666666667,8682
712,2038,1780,61800,3392,23.66666666666667,8682
713,1755,1509,62731,3015,25.66666666666667,8682
714,1452,1287,63633,2638,27.66666666666667,8682
715,1007,801,64859,2343,31.33333333333333,8682
716,588,494,65886,2042,34.333333333333336,8682
717,314,258,66702,1736,38.66666666666666,8682
718,194,107,67553,1156,46.0,8682
719,85,138,68222,565,53.0,8682
720,817,668,532,66993,2.333333333333333,9302
721,2358,1846,1454,63352,2.6666666666666665,9302
722,5191,4149,3391,56279,3.0,9302
723,8701,7000,6100,47209,3.333333333333333,9302
724,11178,9236,8404,40192,3.6666666666666665,9302
725,12711,10681,10099,35519,4.0,9302
726,13903,11513,11187,32407,4.333333333333333,9302
727,14738,12335,11855,30082,4.666666666666667,9302
728,15366,12554,12516,28574,5.0,9302
729,15172,12801,12489,28548,5.333333333333333,9302
730,14947,12053,14477,27533,6.333333333333332,9302
731,14419,12089,15581,26921,6.666666666666668,9302
732,13526,11311,18249,25924,7.0,9302
733,12528,10612,20678,25192,7.333333333333332,9302
734,11689,9961,23309,24051,7.666666666666668,9302
735,11030,9377,25463,23140,8.0,9302
736,9884,8289,28531,22306,8.333333333333334,9302
737,9225,7760,31060,20965,8.666666666666666,9302
738,7656,6274,35556,19524,9.0,9302
739,7057,5829,37421,18703,9.333333333333334,9302
740,6082,5104,40316,17508,9.666666666666666,9302
741,5714,4761,41829,16706,10.0,9302
742,5292,4381,43469,15868,10.333333333333334,9302
743,5168,4281,44569,14992,10.666666666666666,9302
744,4891,4150,45520,14449,11.0,9302
745,4840,3883,46827,13460,11.333333333333336,9302
746,4196,3405,48545,12864,11.666666666666664,9302
747,3798,3110,49860,12242,12.0,9302
748,3401,2869,51271,11469,12.333333333333336,9302
749,3235,2719,52661,10395,12.666666666666664,9302
750,3343,2635,53545,9487,13.0,9302
751,2985,2381,54779,8865,13.333333333333336,9302
752,3048,2448,55122,8392,13.666666666666664,9302
753,3051,2500,56430,7029,14.333333333333336,9302
754,2856,2494,57286,6374,14.666666666666664,9302
755,2900,2362,57938,5810,15.0,9302
756,2887,2391,58499,5233,15.666666666666664,9302
757,2620,2236,59294,4860,17.333333333333332,9302
758,2561,2170,60090,4189,20.0,9302
759,2417,1867,61063,3663,22.66666666666667,9302
760,2175,1728,61852,3255,23.66666666666667,9302
761,1796,1474,62766,2974,25.66666666666667,9302
762,1479,1265,63655,2611,27.66666666666667,9302
763,937,914,64746,2413,31.33333333333333,9302
764,575,492,65888,2055,34.333333333333336,9302
765,316,284,66676,1734,38.66666666666666,9302
766,177,100,67560,1173,46.0,9302
767,86,131,68229,564,53.0,9302
768,828,689,511,66982,2.333333333333333,9922
769,2395,1829,1471,63315,2.6666666666666665,9922
770,5107,4160,3380,56363,3.0,9922
771,8720,7017,6083,47190,3.333333333333333,9922
772,11269,9258,8382,40101,3.6666666666666665,9922
773,13080,10626,10154,35150,4.0,9922
774,14057,11524,11176,32253,4.333333333333333,9922
775,14858,12236,11954,29962,4.666666666666667,9922
776,15502,12668,12402,28438,5.0,9922
777,15443,12716,12584,28267,5.333333333333333,9922
778,14883,12343,14187,27597,6.333333333333332,9922
779,14638,12073,15597,26702,6.666666666666668,9922
780,13337,11386,18174,26113,7.0,9922
781,12800,10457,20833,24920,7.333333333333332,9922
782,11910,9784,23486,23830,7.666666666666668,9922
783,11011,9225,25615,23159,8.0,9922
784,10223,8466,28354,21967,8.333333333333334,9922
785,9220,7778,31042,20970,8.666666666666666,9922
786,7656,6480,35350,19524,9.0,9922
787,7195,5771,37479,18565,9.333333333333334,9922
788,6187,5270,40150,17403,9.666666666666666,9922
789,5664,4838,41752,16756,10.0,9922
790,5413,4385,43465,15747,10.333333333333334,9922
791,5121,4345,44505,15039,10.666666666666666,9922
792,4957,4121,45549,14383,11.0,9922
793,4842,4095,46615,13458,11.333333333333336,9922
794,4242,3527,48423,12818,11.666666666666664,9922
795,3811,3100,49870,12229,12.0,9922
796,3392,2951,51189,11478,12.333333333333336,9922
797,3330,2689,52691,10300,12.666666666666664,9922
798,3322,2677,53493,9518,13.0,9922
799,3058,2464,54686,8802,13.333333333333336,9922
800,3056,2459,55111,8384,13.666666666666664,9922
801,3145,2396,56534,6935,14.333333333333336,9922
802,3006,2413,57367,6224,14.666666666666664,9922
803,2781,2461,57839,5929,15.0,9922
804,2837,2393,58497,5283,15.666666666666664,9922
805,2668,2273,59257,4812,17.333333333333332,9922
806,2621,2235,60025,4129,20.0,9922
807,2403,1958,60972,3677,22.66666666666667,9922
808,2160,1833,61747,3270,23.66666666666667,9922
809,1799,1489,62751,2971,25.66666666666667,9922
810,1366,1262,63658,2724,27.66666666666667,9922
811,947,899,64761,2403,31.33333333333333,9922
812,554,508,65872,2076,34.333333333333336,9922
813,276,274,66686,1774,38.66666666666666,9922
814,207,101,67559,1143,46.0,9922
815,81,120,68240,569,53.0,9922
816,767,655,545,67043,2.333333333333333,10542
817,2371,1843,1457,63339,2.6666666666666665,10542
818,5103,4148,3392,56367,3.0,10542
819,8735,7081,6019,47175,3.333333333333333,10542
820,11260,9125,8515,40110,3.6666666666666665,10542
821,12969,10745,10035,35261,4.0,10542
822,14230,11560,11140,32080,4.333333333333333,10542
823,15189,12175,12015,29631,4.666666666666667,10542
824,15594,12621,12449,28346,5.0,10542
825,15448,12937,12363,28262,5.333333333333333,10542
826,15157,12123,14407,27323,6.333333333333332,10542
827,14592,12041,15629,26748,6.666666666666668,10542
828,13595,11323,18237,25855,7.0,10542
829,12929,10553,20737,24791,7.333333333333332,10542
830,11947,9797,23463,23803,7.666666666666668,10542
831,11084,9194,25646,23086,8.0,10542
832,10134,8390,28430,22056,8.333333333333334,10542
833,9332,7744,31076,20858,8.666666666666666,10542
834,7731,6423,35407,19449,9.0,10542
835,7253,5874,37376,18507,9.333333333333334,10542
836,6195,5207,40213,17395,9.666666666666666,10542
837,5701,4814,41776,16719,10.0,10542
838,5604,4348,43502,15556,10.333333333333334,10542
839,5222,4246,44594,14948,10.666666666666666,10542
840,5055,4234,45436,14285,11.0,10542
841,4937,3884,46826,13363,11.333333333333336,10542
842,4282,3516,48434,12778,11.666666666666664,10542
843,3922,3117,49853,12118,12.0,10542
844,3403,2871,51269,11467,12.333333333333336,10542
845,3238,2630,52750,10392,12.666666666666664,10542
846,3427,2617,53563,9403,13.0,10542
847,3085,2395,54765,8765,13.333333333333336,10542
848,3194,2403,55167,8246,13.666666666666664,10542
849,2993,2537,56393,7087,14.333333333333336,10542
850,2969,2449,57331,6261,14.666666666666664,10542
851,2914,2372,57928,5796,15.0,10542
852,2858,2407,58483,5262,15.666666666666664,10542
853,2785,2106,59424,4695,17.333333333333332,10542
854,2589,2228,60032,4161,20.0,10542
855,2383,2012,60918,3697,22.66666666666667,10542
856,2158,1758,61822,3272,23.66666666666667,10542
857,1874,1462,62778,2896,25.66666666666667,10542
858,1432,1246,63674,2658,27.66666666666667,10542
859,1006,887,64773,2344,31.33333333333333,10542
860,567,529,65851,2063,34.333333333333336,10542
861,302,241,66719,1748,38.66666666666666,10542
862,176,100,67560,1174,46.0,10542
863,104,108,68252,546,53.0,10542
864,803,677,523,67007,2.333333333333333,11162
865,2448,1818,1482,63262,2.6666666666666665,11162
866,5157,4110,3430,56313,3.0,11162
867,8881,7039,6061,47029,3.333333333333333,11162
868,11432,9136,8504,39938,3.6666666666666665,11162
869,13108,10760,10020,35122,4.0,11162
870,14284,11468,11232,32026,4.333333333333333,11162
871,15086,12397,11793,29734,4.666666666666667,11162
872,15792,12562,12508,28148,5.0,11162
873,15766,12781,12519,27944,5.333333333333333,11162
874,15204,12289,14241,27276,6.333333333333332,11162
875,14794,11978,15692,26546,6.666666666666668,11162
876,13799,11286,18274,25651,7.0,11162
877,12998,10509,20781,24722,7.333333333333332,11162
878,12086,9718,23552,23654,7.666666666666668,11162
879,11127,9160,25680,23043,8.0,11162
880,10264,8420,28400,21926,8.333333333333334,11162
881,9484,7711,31109,20706,8.666666666666666,11162
882,7808,6518,35312,19372,9.0,11162
883,7205,5978,37272,18555,9.333333333333334,11162
884,6122,5142,40278,17468,9.666666666666666,11162
885,5925,4907,41683,16495,10.0,11162
886,5456,4510,43340,15704,10.333333333333334,11162
887,5199,4254,44596,14961,10.666666666666666,11162
888,5134,4051,45619,14206,11.0,11162
889,4799,4050,46660,13501,11.333333333333336,11162
890,4267,3582,48368,12793,11.666666666666664,11162
891,3854,3202,49768,12186,12.0,11162
892,3526,2816,51324,11344,12.333333333333336,11162
893,3314,2582,52798,10316,12.666666666666664,11162
894,3377,2683,53497,9453,13.0,11162
895,3137,2391,54759,8723,13.333333333333336,11162
896,3076,2345,55225,8364,13.666666666666664,11162
897,3186,2450,56480,6894,14.333333333333336,11162
898,2935,2422,57358,6295,14.666666666666664,11162
899,2941,2330,57970,5769,15.0,11162
900,2914,2405,58485,5206,15.666666666666664,11162
901,2739,2286,59244,4741,17.333333333333332,11162
902,2669,2211,60049,4081,20.0,11162
903,2410,2026,60904,3670,22.66666666666667,11162
904,2288,1676,61904,3142,23.66666666666667,11162
905,1920,1459,62781,2850,25.66666666666667,11162
906,1518,1194,63726,2572,27.66666666666667,11162
907,1047,826,64834,2303,31.33333333333333,11162
908,597,516,65864,2033,34.333333333333336,11162
909,300,266,66694,1750,38.66666666666666,11162
910,196,98,67562,1154,46.0,11162
911,102,110,68250,548,53.0,11162
912,812,648,552,66998,2.333333333333333,11782
913,2443,1830,1460,63277,2.6666666666666665,11782
914,5086,4126,3414,56384,3.0,11782
915,8935,7052,6048,46975,3.333333333333333,11782
916,11547,9271,8369,39823,3.6666666666666665,11782
917,13498,10592,10188,34732,4.0,11782
918,14463,11518,11182,31847,4.333333333333333,11782
919,15221,12300,11890,29599,4.666666666666667,11782
920,15934,12547,12523,28006,5.0,11782
921,15831,12686,12604,27889,5.333333333333333,11782
922,15448,12028,14502,27032,6.333333333333332,11782
923,15066,11940,15730,26274,6.666666666666668,11782
924,13976,11213,18347,25474,7.0,11782
925,12937,10593,20697,24783,7.333333333333332,11782
926,12220,9688,23582,23520,7.666666666666668,11782
927,11379,9167,25673,22791,8.0,11782
928,10512,8425,28395,21678,8.333333333333334,11782
929,9429,7744,31076,20761,8.666666666666666,11782
930,7792,6444,35386,19388,9.0,11782
931,7290,5977,37273,18470,9.333333333333334,11782
932,6247,5182,40238,17343,9.666666666666666,11782
933,5903,4631,41959,16517,10.0,11782
934,5432,4449,43401,15728,10.333333333333334,11782
935,5245,4295,44555,14915,10.666666666666666,11782
936,5249,4106,45564,14091,11.0,11782
937,5009,3960,46750,13291,11.333333333333336,11782
938,4238,3508,48442,12822,11.666666666666664,11782
939,3855,3097,49873,12185,12.0,11782
940,3540,2817,51323,11330,12.333333333333336,11782
941,3326,2695,52685,10304,12.666666666666664,11782
942,3440,2588,53592,9390,13.0,11782
943,3066,2477,54683,8784,13.333333333333336,11782
944,3149,2320,55250,8291,13.666666666666664,11782
945,3267,2492,56438,6813,14.333333333333336,11782
946,3043,2355,57425,6187,14.666666666666664,11782
947,2939,2367,57933,5771,15.0,11782
948,2865,2447,58443,5255,15.666666666666664,11782
949,2781,2241,59289,4699,17.333333333333332,11782
950,2805,2164,60096,3945,20.0,11782
951,2522,1923,61007,3558,22.66666666666667,11782
952,2238,1737,61843,3192,23.66666666666667,11782
953,1829,1484,62756,2941,25.66666666666667,11782
954,1472,1207,63723,2608,27.66666666666667,11782
955,1008,908,64752,2342,31.33333333333333,11782
956,576,480,65900,2054,34.333333333333336,11782
957,297,245,66715,1753,38.66666666666666,11782
958,199,79,67581,1151,46.0,11782
959,76,99,68261,574,53.0,11782
960,789,670,530,67021,2.333333333333333,12402
961,2360,1851,1449,63350,2.6666666666666665,12402
962,5208,4135,3405,56262,3.0,12402
963,8928,7072,6028,46982,3.333333333333333,12402
964,11623,9262,8378,39747,3.6666666666666665,12402
965,13414,10695,10085,34816,4.0,12402
966,14618,11605,11095,31692,4.333333333333333,12402
967,15616,12297,11893,29204,4.666666666666667,12402
968,16013,12769,12301,27927,5.0,12402
969,15862,12696,12604,27848,5.333333333333333,12402
970,15550,12286,14244,26930,6.333333333333332,12402
971,15029,12002,15668,26311,6.666666666666668,12402
972,14125,11317,18243,25325,7.0,12402
973,13307,10456,20834,24413,7.333333333333332,12402
974,12204,9738,23532,23536,7.666666666666668,12402
975,11423,9331,25509,22747,8.0,12402
976,10451,8388,28432,21739,8.333333333333334,12402
977,9609,7765,31055,20581,8.666666666666666,12402
978,7898,6541,35289,19282,9.0,12402
979,7371,5949,37301,18389,9.333333333333334,12402
980,6155,5152,40268,17435,9.666666666666666,12402
981,5953,4682,41908,16467,10.0,12402
982,5562,4454,43396,15598,10.333333333333334,12402
983,5321,4219,44631,14839,10.666666666666666,12402
984,5204,4114,45556,14136,11.0,12402
985,4913,3962,46748,13387,11.333333333333336,12402
986,4344,3430,48520,12716,11.666666666666664,12402
987,4020,3114,49856,12020,12.0,12402
988,3540,2834,51306,11330,12.333333333333336,12402
989,3450,2657,52723,10180,12.666666666666664,12402
990,3300,2615,53565,9530,13.0,12402
991,3096,2430,54720,8764,13.333333333333336,12402
992,3191,2407,55163,8249,13.666666666666664,12402
993,3210,2375,56555,6870,14.333333333333336,12402
994,3018,2404,57376,6212,14.666666666666664,12402
995,2905,2294,58006,5805,15.0,12402
996,2974,2449,58441,5146,15.666666666666664,12402
997,2883,2267,59263,4597,17.333333333333332,12402
998,2793,2155,60105,3957,20.0,12402
999,2438,1983,60947,3642,22.66666666666667,12402
1000,2286,1659,61921,3144,23.66666666666667,12402
1001,1893,1521,62719,2877,25.66666666666667,12402
1002,1515,1219,63701,2575,27.66666666666667,12402
